RecordedDate,ResponseId,Duration,age,age_group,region,region_group,locality,gender,education,education_grouped,nationality,trust_president_Q7_1,trust_gov_Q7_2,putin_approve_Q8,president_candidate_Q9,street_action_Q10,law_Q11,protest_authorization_Q12_1,protest_arrest_participants_Q12_2,protest_arrest_organizers_Q12_3,media_foreign_websites_Q13_1,media_surveilliance_Q13_2,media_foreign_agents_Q13_3,navalny_Q14,citizen_proud_Q15,protest_participate_authorized_Q16_1,protest_participate_unauthorized_Q16_2,follow_politics_Q17,information_source_Q18,tv_channels_Q19,tv_channels_grouped_Q19,trust_regional_federal_Q20,list_experiment_control_Q21_v1,list_experiment_treatment_Q21_v2,group_experiment_v1_admin,group_experiment_v1_protesters,group_experiment_v1_police,group_experiment_v2_admin,group_experiment_v2_protesters,group_experiment_v2_police,group_experiment_v3_admin,group_experiment_v3_protesters,group_experiment_v3_police,group_experiment_v4_admin,group_experiment_v4_protesters,group_experiment_v4_police,group_experiment_v5_admin,group_experiment_v5_protesters,group_experiment_v5_police,group_experiment_v6_admin,group_experiment_v6_protesters,group_experiment_v6_police,group_experiment_v7_admin,group_experiment_v7_protesters,group_experiment_v7_police,group_experiment_v8_admin,group_experiment_v8_protesters,group_experiment_v8_police,protest_attitude_Q23,family_finance_today_Q24,russian_economy_Q25,personal_wealth_Q26,trust_others_Q27,type,list_exp_treatment,list_exp_response,weights,direct
2023-07-31T10:44:59Z,R_2YzvcVtaQQcgZDh,333,47,4,Рязанская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,1,"Законченное среднее образование (школа, лицей, гимназия)",2,Русские,Полностью доверяют,Скорее доверяют,Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",no_answer,no_answer,Полностью не оправдано,Не слышали о таком,no_answer,Скорее оправданно,Не одобряю,Совершенно согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,no_answer,"Россия 1/Россия 24 ,РБК ,Первый канал ,Пятый канал ,ТНТ ,СТС",Watches Channel 1,Скорее федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Скорее, не одобряю",no_answer,NA,NA,NA,Не поддерживаете,no_answer,"Стало немного лучше, чем раньше",Практически ничего не изменилось,no_answer,14,1,2,1.0189108453275262,1
2023-07-31T10:45:01Z,R_2qDHUzs7NfZjGM1,619,66,6,Москва,Moscow/St Petersburg,Москва,1,Высшее образование (магистратура),1,Русские,Скорее доверяют,Полностью доверяют,Одобряю,Леонид Слуцкий,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Телевидение,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,Телеканал Звезда ,Пятый канал ,ОТР ,Russia Today ,ТВ Центр  ,ТВ-3 ,СТС",Watches Channel 1,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,В настоящее время Вы можете практически ни в чем себе не отказывать,"Стало немного лучше, чем раньше","Стало немного лучше, чем раньше",Совершенно не согласны,21,1,2,1.0727528859066158,1
2023-07-31T10:45:09Z,R_8kpI3a5LWlbxPMd,360,25,2,Пермский край,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,Высшее образование (бакалавриат / специалитет),1,Русские,"Отчасти доверяют, отчасти не доверяют",Скорее не доверяют,Не одобряю,Не стал бы участвовать в выборах,"1
не влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",no_answer,Скорее не оправдано,Скорее оправданно,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,no_answer,Скорее не согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Очень редко,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,ТНТ ,СТС",Watches Channel 1,Скорее федеральным,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю","Поддерживаете, и готовы принять участие",Денег хватает только на самое необходимое ,"Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Скорее не согласны,7,0,3,0.36844799993394833,0
2023-07-31T10:45:10Z,R_5A4MwqOvEYc5Jlv,206,28,2,Свердловская область,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),2,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Не стал бы участвовать в выборах,no_answer,no_answer,Совершенно оправданно,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,no_answer,Скорее согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Очень редко,Интернет-ресурсы,СТС,Other,Скорее федеральным,0,NA,NA,NA,NA,NA,NA,NA,"Определенно, одобряю","Определенно, одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,7,0,0,0.36844799993394833,1
2023-07-31T10:45:12Z,R_31AzMKQ9PGZYVeg,418,18,1,Краснодарский край,Other,В городе 100-250 тыс. жителей,2,"Законченное среднее образование (школа, лицей, гимназия)",2,Русские,Совсем не доверяют,Совсем не доверяют,Не одобряю,no_answer,3,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Полностью не оправдано,Полностью не оправдано,Скорее не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,no_answer,"В чем-то согласны, в чем-то нет","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",no_answer,Иногда,Социальные сети и мессенджеры,Ничего из перечисленного,Other,В равной степени региональным и федеральным,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю",no_answer,no_answer,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало значительно хуже, чем раньше",Практически ничего не изменилось,Скорее не согласны,4,1,1,1.6167398885886148,0
2023-07-31T10:45:14Z,R_3iW6a62bWl4dzSt,460,51,4,Санкт-Петербург,Moscow/St Petersburg,Санкт-Петербург,1,Высшее образование (бакалавриат / специалитет),1,Армяне,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",Скорее не оправдано,Скорее оправданно,Скорее не оправдано,Скорее оправданно,Скорее не оправдано,Скорее оправданно,Не одобряю,Совершенно согласны,Я считаю такой способ недопустимым и сам(а) не участвовал(а),Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Телевидение,"Первый канал ,НТВ",Watches Channel 1,Федеральным,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, не одобряю","Поддерживаете, и готовы принять участие","Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна",Практически ничего не изменилось,"Стало немного лучше, чем раньше",Скорее согласны,13,0,2,0.2428593785317998,1
2023-07-31T10:45:15Z,R_2TTd3Ytv6cTypGi,539,62,5,Белгородская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,1,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,"Отчасти доверяют, отчасти не доверяют","Отчасти доверяют, отчасти не доверяют",Одобряю,Павел Грудинин,3,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее не оправдано,Скорее не оправдано,Скорее оправданно,Скорее оправданно,Совершенно оправданно,no_answer,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Постоянно,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,РБК ,Первый канал ,РЕН ТВ ,НТВ ,Телеканал Звезда ,Пятый канал ,ОТР ,ТВ Центр  ,ТНТ ,ТВ-3 ,СТС",Watches Channel 1,no_answer,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,no_answer,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,18,1,2,1.904602241337613,1
2023-07-31T10:45:16Z,R_1hSW9XSGcJ4U90i,556,38,3,Амурская область,Other,В городе 100-250 тыс. жителей,1,"Неполное среднее плюс начальное профессиональное образование (ПТУ, ФЗУ, РУ без среднего образования)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Скорее оправданно,Скорее не оправдано,Скорее оправданно,Скорее оправданно,Скорее оправданно,Полностью не оправдано,Не одобряю,Совершенно согласны,"Я считаю этот способ допустимым, и сам(а) участвовал (а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Социальные сети и мессенджеры,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ ,Пятый канал ,Russia Today",Watches Channel 1,Скорее региональным,NA,1,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,Практически ничего не изменилось,"Стало немного хуже, чем раньше",Скорее согласны,10,1,1,0.9991104705217911,1
2023-07-31T10:45:23Z,R_2agbPBwoSeF2sLB,175,34,2,Ярославская область,Other,В городе 250-500 тыс. жителей,1,Высшее образование (бакалавриат / специалитет),1,Русские,"Отчасти доверяют, отчасти не доверяют","Отчасти доверяют, отчасти не доверяют",no_answer,no_answer,"5
влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,no_answer,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Очень редко,Интернет-ресурсы,Ничего из перечисленного,Other,no_answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю","Скорее, одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,"Поддерживаете, и готовы принять участие","Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Скорее согласны,5,0,1,0.4316494782613778,0
2023-07-31T10:45:24Z,R_24orv8HPEmeyB57,337,31,2,Брянская область,Other,В городе 500 тыс.-1 млн. жителей,1,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,"5
влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Телевидение,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,ТНТ ,ТВ-3 ,СТС",Watches Channel 1,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного лучше, чем раньше",Практически ничего не изменилось,Скорее согласны,6,1,2,1.6542007026611665,1
2023-07-31T10:45:26Z,R_2SB9AEH2uZ7sJD4,438,46,4,Тульская область,Other,В городе 250-500 тыс. жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,4,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Совершенно оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Интернет-ресурсы,"Россия 1/Россия 24 ,Первый канал ,Пятый канал ,Russia Today ,Евроньюс",Watches Channel 1,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,Денег хватает только на самое необходимое ,"Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Скорее не согласны,15,0,1,0.4430798568956379,1
2023-07-31T10:45:27Z,R_1n8x1djbegeWLkE,211,41,3,Вологодская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,1,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее не доверяют,Скорее доверяют,Одобряю,Владимир Путин,no_answer,no_answer,Совершенно оправданно,Скорее оправданно,no_answer,no_answer,no_answer,no_answer,no_answer,Скорее не согласны,no_answer,no_answer,no_answer,Газеты и журналы (в т.ч. их электронные версии),"Россия 1/Россия 24 ,РБК ,Первый канал ,РЕН ТВ ,НТВ ,Телеканал Звезда ,Пятый канал ,Телеканал Дождь ,Russia Today ,Евроньюс ,ТВ Центр  ,ТВ-3 ,СТС",Watches both Channel 1 and TV Rain,Региональным,3,NA,NA,NA,NA,NA,NA,NA,"Скорее, не одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного хуже, чем раньше",no_answer,no_answer,10,0,3,0.9991104705217911,1
2023-07-31T10:45:29Z,R_337ptKEd4AFVsW4,516,65,6,Ростовская область,Other,В городе 100-250 тыс. жителей,1,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,"Отчасти доверяют, отчасти не доверяют",Совсем не доверяют,Не одобряю,Павел Грудинин,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Скорее не оправдано,Скорее оправданно,Скорее оправданно,Скорее не оправдано,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю этот способ допустимым, и сам(а) участвовал (а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Узнаю новости от родственников и знакомых,"Россия 1/Россия 24 ,Первый канал ,РЕН ТВ ,НТВ",Watches Channel 1,Региональным,NA,1,"Определенно, одобряю","Определенно, одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",Совершенно не согласны,22,1,1,7.6908649320142946,0
2023-07-31T10:45:30Z,R_3hrPUeMjOcbKkC4,1075,37,3,Оренбургская область,Other,В городе 500 тыс.-1 млн. жителей,2,Высшее образование (магистратура),1,Русские,"Отчасти доверяют, отчасти не доверяют",Скорее не доверяют,no_answer,Опустили бы недействительный бюллетень / испортили или унесли бюллетень,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Скорее не оправдано,Полностью не оправдано,Полностью не оправдано,Скорее не оправдано,Полностью не оправдано,Скорее не оправдано,Не слышали от таком/не знаете такого,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Не слежу,Не слежу за новостями,Не смотрю телевизор,Other,no_answer,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,"Скорее, не одобряю",no_answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна",Практически ничего не изменилось,Практически ничего не изменилось,Совершенно не согласны,11,1,0,0.39773054961888926,0
2023-07-31T10:45:40Z,R_1BRuqUJL8qHkOUQ,1824,45,4,Краснодарский край,Other,В городе более 1 млн. жителей (кроме Москвы и Санкт-Петербурга),1,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее не доверяют,Скорее не доверяют,Одобряю,Сергей Миронов,"1
не влияют на ситуацию в стране","Подчиняться закону во всех случаях, без исключений",Совершенно оправданно,Совершенно оправданно,Совершенно оправданно,Скорее не оправдано,Скорее не оправдано,Совершенно оправданно,Не одобряю,Скорее согласны,"Я считаю этот способ допустимым, и сам(а) участвовал (а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Телевидение,"Россия 1/Россия 24 ,РБК ,РЕН ТВ",Other,В равной степени региональным и федеральным,1,NA,NA,NA,NA,"Скорее, одобряю","Определенно, не одобряю","Скорее, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Не поддерживаете,"Покупка дорогих товаров не вызывает у Вас особых трудностей, однако покупка машины Вам пока недоступна","Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,13,0,1,0.2428593785317998,1
2023-07-31T10:45:44Z,R_2uQ93HVfBbtIJi5,881,62,5,Ростовская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,1,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Сергей Миронов,4,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее оправданно,Скорее оправданно,Совершенно оправданно,Скорее оправданно,Скорее оправданно,Скорее оправданно,Не одобряю,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Постоянно,Телевидение,"Россия 1/Россия 24 ,Первый канал ,НТВ ,Россия 24",Watches Channel 1,Исключительно федеральным,NA,2,"Определенно, одобряю","Определенно, одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","На повседневные расходы денег достаточно, но уже покупка одежды представляет для Вас трудности","Стало немного хуже, чем раньше",Практически ничего не изменилось,Скорее не согласны,18,1,2,1.904602241337613,1
2023-07-31T10:45:47Z,R_1Qnpb9eULqA4evM,276,39,3,Москва,Moscow/St Petersburg,Москва,1,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее доверяют,Скорее доверяют,Не одобряю,Алексей Навальный,"1
не влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Одобряю,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Постоянно,Социальные сети и мессенджеры,Телеканал Дождь,Watches TV Rain,В равной степени региональным и федеральным,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Определенно, не одобряю","Определенно, одобряю","Определенно, одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Покупка машины не вызывает у Вас особых трудностей, однако покупка жилья Вам пока недоступна","Стало немного хуже, чем раньше",Практически ничего не изменилось,Скорее не согласны,9,0,0,0.32816843123509315,0
2023-07-31T10:45:48Z,R_3egCtWd18kOZmf5,361,25,2,Республика Северная Осетия - Алания,Other,В городе 250-500 тыс. жителей,1,Высшее образование (бакалавриат / специалитет),1,no_answer,Совсем не доверяют,Совсем не доверяют,Не одобряю,Алексей Навальный,"5
влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Скорее не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Одобряю,Совершенно не согласны,"Я считаю этот способ допустимым, и сам(а) участвовал (а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Иногда,Интернет-ресурсы,Ничего из перечисленного,Other,no_answer,NA,3,NA,NA,NA,"Определенно, одобряю","Определенно, одобряю","Определенно, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",no_answer,5,1,3,0.4316494782613778,0
2023-07-31T10:45:49Z,R_3Rk1GeTpzhd1VSl,347,36,3,Москва,Moscow/St Petersburg,Москва,2,"Неполное среднее плюс начальное профессиональное образование (ПТУ, ФЗУ, РУ без среднего образования)",2,Русские,Полностью доверяют,Полностью доверяют,Одобряю,Владимир Путин,no_answer,"Подчиняться закону во всех случаях, без исключений",no_answer,no_answer,no_answer,Скорее не оправдано,Скорее не оправдано,Скорее не оправдано,no_answer,Скорее согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Радио,"Россия 1/Россия 24 ,Первый канал ,НТВ ,ТНТ",Watches Channel 1,В равной степени региональным и федеральным,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_answer,no_answer,no_answer,NA,NA,NA,NA,NA,NA,no_answer,Денег хватает только на самое необходимое ,"Стало немного хуже, чем раньше","Стало немного хуже, чем раньше",Скорее не согласны,12,0,2,2.0184189449619825,1
2023-07-31T10:45:51Z,R_1QyIWr8jTPqn3w6,903,37,3,Ставропольский край,Other,В городе 100-250 тыс. жителей,1,Незаконченное высшее (не менее трех курсов вуза),2,Русские,Совсем не доверяют,Совсем не доверяют,Не одобряю,Опустили бы недействительный бюллетень / испортили или унесли бюллетень,"1
не влияют на ситуацию в стране","В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Полностью не оправдано,Не слышали от таком/не знаете такого,Совершенно не согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)","Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Не слежу,Социальные сети и мессенджеры,Ничего из перечисленного,Other,Исключительно региональным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Определенно, не одобряю","Скорее, не одобряю","Определенно, не одобряю",NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие",Денег хватает только на самое необходимое ,"Стало значительно хуже, чем раньше","Стало значительно хуже, чем раньше",no_answer,10,0,1,0.9991104705217911,0
2023-07-31T10:45:53Z,R_3nvL2ZBk5bmMvmQ,426,21,1,Владимирская область,Other,В городе 250-500 тыс. жителей,2,"Среднее специальное или профессионально-техническое (ПТУ, техникум, училище)",2,Русские,Скорее доверяют,Скорее доверяют,Одобряю,Владимир Путин,4,"Подчиняться закону во всех случаях, без исключений",no_answer,Совершенно оправданно,Скорее оправданно,Полностью не оправдано,Скорее оправданно,no_answer,Одобряю,Совершенно согласны,no_answer,no_answer,Иногда,Телевидение,"Первый канал ,СТС",Watches Channel 1,В равной степени региональным и федеральным,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Скорее, не одобряю","Скорее, одобряю",NA,NA,NA,Не поддерживаете,"Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит",Практически ничего не изменилось,"Стало немного лучше, чем раньше",Скорее не согласны,4,0,1,1.6167398885886148,1
2023-07-31T10:45:57Z,R_2rpRHHP4R8L6cmL,368,41,3,Московская область,Other,В городе / поселке / селе 100 тыс. и менее жителей,2,Высшее образование (бакалавриат / специалитет),1,Русские,Скорее доверяют,"Отчасти доверяют, отчасти не доверяют",Одобряю,Владимир Путин,2,"В некоторых случаях следовать голосу своей совести, даже если это ведет к нарушению закона",Совершенно оправданно,Скорее оправданно,Совершенно оправданно,Скорее не оправдано,Скорее оправданно,Совершенно оправданно,Не одобряю,Совершенно согласны,"Я считаю такой способ допустимым, но сам(а) не участвовал(а)",Я считаю такой способ недопустимым и сам(а) не участвовал(а),Иногда,Интернет-ресурсы,Россия 1/Россия 24,Other,В равной степени региональным и федеральным,NA,2,NA,NA,NA,NA,NA,NA,"Скорее, одобряю","Определенно, не одобряю","Скорее, не одобряю",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Поддерживаете, но не готовы принять участие","Денег в основном хватает, но для покупки дорогих товаров, таких как, например, холодильник, телевизор, стиральная машина, Вы должны очень долго копить деньги или брать в долг, в кредит","Стало значительно хуже, чем раньше","Стало немного хуже, чем раньше",Скорее согласны,11,1,2,0.39773054961888926,1
