event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,topic,proportion,max,protest_type,unauthorized,authorized,date,month
RUS2241,20 April 2019,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Anarchist Group (Russia),6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Nizhny Novgorod,Balakhninskiy,,Balakhna,56.5167,43.5717,1,OVD Info; MediaZone,National,"On 20 April 2019, about 500 people took part in a protest in Balakhna over the plans to construct a new hydro plant in the region. Police ended up detaining 5 anarchist activists taking part in the protest. All detainees were released later that night.",0,crowd size=about 500,1652899840,0,3_environmental,0.6343066306908409,True,environmental,0,0,2019-04-20,4
RUS1869,02 March 2019,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,KPRF; Nashe Versya,Other-National,"On 2 March 2019, around 30-50 people took part in a protest organized by the KPRF in Kirov in opposition to the rubbish reform and associated hikes to rubbish removal fees. No incidents were reported.",0,crowd size=around 30-50,1683068772,0,2_economic,0.9955518986310112,True,economic,0,0,2019-03-02,3
RUS4189,29 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Yabloko: Russian United Democratic Party; PARNAS: People's Freedom Party; LPR: Libertarian Party of Russia,6,,,0,60,,643,Europe,Russia,Perm,Permskiy,,Perm,58.0174,56.2855,1,59.ru; ProPerm; Zvezda,Subnational,"On 29 February 2020, about 150 people took part in an authorized protest organized by Yabloko, PARNAS and LPR in Perm on anniversary of Boris Nemtsov's assassination, demanding the authorities continue with the investigation.",0,crowd size=about 150,1618503955,0,4_legal,0.939500099125388,True,legal,0,1,2020-02-29,2
RUS4394,25 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 25 March 2020, at least 3 cheated housing interest holders took part in a protest in Volgograd demanding the authorities revoke the licence of a bank that provided the loans for the construction of the housing.",0,crowd size=at least 3,1618503214,0,6_social,0.5527656534625144,True,social,0,0,2020-03-25,3
RUS5206,20 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Kaspiysk,,Kaspiysk,42.8816,47.6392,1,RFE/RL,International,"On 20 October 2020, about 40 people took part in a protest in Kaspiysk, alleging that the local law enforcements failed to follow up on leads in an investigation into the abduction of a local schoolgirl, leading to her being killed.",0,crowd size=about 40,1603831097,0,3_environmental,0.7192189289092956,True,environmental,0,0,2020-10-20,10
RUS4807,08 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Chelyabinsk,Chelyabinskiy,,Chelyabinsk,55.154,61.4292,1,Znak,National,"On 8 August 2020, about 60 people took part in an unauthorized protest in Chelyabinsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=about 60,1618499436,0,5_political,0.9978764398045172,True,political,1,0,2020-08-08,8
RUS4813,09 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Dvnovosti,Subnational,"On 9 August 2020, people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=no report,1618499389,0,5_political,0.9978764398045172,True,political,1,0,2020-08-09,8
RUS5306,07 November 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),OR: The Other Russia,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Kasparov,National,"On 7 November 2020, police detained 4 Other Russia members who were staging an unauthorized protest in Moscow-Central to commemorate the 103rd anniversary of the October Revolution, criticizing the alleged authoritarian tendencies of Vladimir Putin and his government's socio-economic policies.",0,crowd size=4,1618495462,0,2_economic,0.9961556123028372,True,economic,1,0,2020-11-07,11
RUS4785,03 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Women (Russia),6,,,0,60,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,,St. Petersburg - Admiralteysky,59.9123,30.2963,1,MBK Media,National,"On 3 August 2020, about 10 activists, mostly women, took part in a series of coordinated one-person protests in St. Petersburg-Admiralteysky, in support of the Khachaturyan sisters, who are accused of premediated murder of their abusive father. The sisters' supporters maintain that the killing was in self-defence.",0,crowd size=about 10,1620775296,0,5_political,0.5814165057657932,True,political,0,0,2020-08-03,8
RUS4668,16 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LKSM: Leninist Komsomol of the Russian Federation,6,,,0,60,,643,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,MBK Media,National,"On 16 July 2020, at least 3 LKSM and KPRF members staged a series of one-person protests in Penza in support of political prisoners. A passer-by briefly scuffled with one protester, tearing his poster.",0,crowd size=at least 3,1618500069,0,1_cultural,0.9952137088503368,True,cultural,0,0,2020-07-16,7
RUS4893,18 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Dvnovosti,Subnational,"On 18 August 2020, dozens of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=dozens,1618499126,0,5_political,0.998060681878916,True,political,1,0,2020-08-18,8
RUS4037,04 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Stavropol,Stavropol,,Stavropol,45.0428,41.9734,1,KPRF,Other,"On 4 February 2020, at least 3 KPRF activists took part in a series of one-person protests in Stavropol calling for a meaningful shift in the socio-economic and political policies of the new government.",0,crowd size=at least 3,1649276876,0,4_legal,0.9944297495033566,True,legal,0,0,2020-02-04,2
RUS3987,22 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Teachers (Russia),6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,LabourStart,International,"On 22 January 2020, at least 3 members of the teachers' union took part in a series of coordinated one-person protests in central Saint Petersburg alleging the authorities are pressuring local colleges to fire and harass teachers who criticized education policies in the city.",0,crowd size=at least 3,1649276882,0,1_cultural,0.9965483345025248,True,cultural,0,0,2020-01-22,1
RUS4804,08 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia; PARNAS: People's Freedom Party,6,,,0,60,,643,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,RFE/RL,International,"On 8 August 2020, about 100 people took part in two protests, organized by PARNAS and LDPR in Kirov, against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,crowd size=about 100,1618499433,0,5_political,0.9980176850017656,True,political,0,0,2020-08-08,8
RUS4272,13 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Saratov,Balakovskiy,,Balakovo,52.0278,47.8006,1,RFE/RL; Nashe Versya; KPRF,Other-National,"On 13 March 2020, under 100 people took part in an authorized protest organized by the KPRF in Balakovo against the poor state of the local healthcare system.",0,crowd size=under 100,1618503502,0,2_economic,0.993515175093206,True,economic,0,1,2020-03-13,3
RUS4657,14 July 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,2,RFE/RL,International,"On 14 July 2020, police detained 14 local residents who were taking part in an unauthorized protest in the Krasnoarmeysk settlement of Makhachkala claiming that the ownership of a plot of land adjacent to the settlement. The authorities maintain that the land is owned by the federal government and is rented out.",0,crowd size=at least 14,1618500128,0,3_environmental,0.9965492659396208,True,environmental,1,0,2020-07-14,7
RUS4519,11 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Women (Russia),6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Tayga.Info,Subnational,"On 11 June 2020, an unspecified number of activists, mostly women, took part in a series of coordinated one-person protests in Novosibirsk in support of a Komsomolk-on-Amur-based painter who was charged with spreading pornographic materials after posting several body-positivity pictures on her social media page.",0,crowd size=no report,1618501241,0,Other_1,0.7664990948853777,True,unclear,0,0,2020-06-11,6
RUS4091,13 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Agidel,,Agidel,55.9005,53.9329,1,Media Korset,Subnational,"On 13 February 2020, about a dozen people took part in a protest in Agidel demanding the construction of an additional parking lot and wider local roads.",0,crowd size=about a dozen,1649276873,0,3_environmental,0.9941025783454716,True,environmental,0,0,2020-02-13,2
RUS5104,28 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazan,,Ryazan,54.6269,39.6916,1,KPRF,Other,"On 28 September 2020, about 70 KPRF activists took part in a protest in Ryazan against the results of the September 13 regional elections, alleging widespread fraud perpetuated by the authorities.",0,crowd size=about 70,1618497750,0,Other_1,0.9936944651570976,True,unclear,0,0,2020-09-28,9
RUS5033,17 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Activatica,Other,"On 17 September 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk in support of jailed LDPR governor Sergei Furgal, against the new acting governor and the chief investigator in Furgal's case, calling for Vladimir Putin's resignation, and demanding the authorities cease arresting protesters during and after protests.",0,crowd size=no report,1618498187,0,5_political,0.9969278908111068,True,political,1,0,2020-09-17,9
RUS4066,09 February 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,RFE/RL; OVD Info,National-International,"On 9 February 2020, Moscow police detained 4 activists taking part in a protest against state surveilance in central Moscow. The detainees were released later that night.",0,crowd size=at least 4,1649276874,0,1_cultural,0.9942630228427,True,cultural,0,0,2020-02-09,2
RUS5204,20 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Vladimir,Petushinskiy,,Babanino,56.0108,39.7998,2,KPRF,Other,"On 20 October 2020, people, including KPRF members, staged a series of one-person protests near the village of Babanino, against the plans to set up a waste collection plant for waste originating from Moscow in the area.",0,crowd size=no report,1618496442,0,3_environmental,0.9958626789796596,True,environmental,0,0,2020-10-20,10
RUS4304,15 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Orenburg,Orenburgskiy,,Pervomayskiy,51.5384,54.9974,1,KPRF,Other,"On 15 March 2020, up to 1000 people took part in an authorized protest organized by the KPRF in Pervomayskiy against the operation of several oil refinery waste recycling and storage facilities in the region.",0,crowd size=up to 1000,1618503443,0,3_environmental,0.9951369900818288,True,environmental,0,1,2020-03-15,3
RUS5026,14 September 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Kommersant,National,"On 14 September 2020, about 30 people staged a protest in front of the Belarusian diplomatic mission in Moscow-Central in support of the Belarusian protesters. At least 6 were detained by police.",0,crowd size=about 30,1618498257,0,Other_1,0.9927320596895632,True,unclear,0,0,2020-09-14,9
RUS4830,12 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,MBK Media,National,"On 12 August 2020, at least 3 KPRF members staged a series of one-person protests in Irkutsk against the appointment of a new regional governor by the United Russia party.",0,crowd size=at least 3,1618499320,0,Other_1,0.6626496895992554,True,unclear,0,0,2020-08-12,8
RUS5335,07 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,NDN Info,Subnational,"On 7 November 2020, about 40 people took part in a protest in Novosibirsk, calling for the dismissal of regional healthcare authorities, who they blame for mismanaging the preparations for the second coronavirus wave.",0,crowd size=about 40,1618495481,0,2_economic,0.5600404578515598,True,economic,0,0,2020-11-07,11
RUS5116,03 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Bashkortostan,Ishimbayskiy,,Ishimbay,53.4461,56.0357,2,Media Korset,Subnational,"On 3 October 2020, an unspecified number of people staged a protest near Ishimbay, demanding the resignation of the regional head who authorized and took part in the police crackdowns on the camp of Kushtau protesters.",0,crowd size=no report,1618497456,0,3_environmental,0.9954056097955122,True,environmental,0,0,2020-10-03,10
RUS4126,18 February 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Saratov,Saratov,,Saratov,51.5406,46.0086,1,KPRF; RFE/RL,Other-International,"On 18 February 2020, about 10 KPRF activists took part in an authorized protest in Saratov against the proposed constitutional amendments.",0,crowd size=about 10,1649276871,0,4_legal,0.99057059247562,True,legal,0,1,2020-02-18,2
RUS4810,08 August 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,MBK Media,National,"On 8 August 2020, at least 200 people took part in an unauthorized protest in St. Petersburg-Tsentralny against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 3 people.",0,crowd size=at least 200,1620775296,0,5_political,0.9981413126096088,True,political,1,0,2020-08-08,8
RUS3980,25 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Nizhniy Tagil,,Nizhniy Tagil,57.9194,59.965,1,Kommersant; MBK Media,National,"On 25 January 2020, about 50 people took part in an authorized protest in Nizhniy Tagil against the waste management reform and the poor ecological situation in the region.",0,crowd size=about 50,1649276880,0,3_environmental,0.7813923939610871,True,environmental,0,1,2020-01-25,1
RUS3976,25 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Vesna,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,MBK Media; RFE/RL,National-International,"On 25 January 2020, at least 3 Vesna activists took part in a series of coordinated one-person protests in Barnaul against the set of constitutional amendments proposed by President Putin on 15 January.",0,crowd size=at least 3,1649276880,0,4_legal,0.9944297495033566,True,legal,0,0,2020-01-25,1
RUS4729,25 July 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Tayga.Info,Subnational,"On 25 July 2020, about 20 people took part in a protest in Novosibirsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,crowd size=about 20,1618499766,0,5_political,0.9974529823736028,True,political,0,0,2020-07-25,7
RUS5330,14 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,MBK Media,National,"On 14 November 2020, about 30 cheated housing interest holders staged a protest in St. Petersburg-Tsentralny, demanding the authorities assist them with securing the construction of their housing.",0,crowd size=about 30,1620775296,0,6_social,0.8513442884779256,True,social,0,0,2020-11-14,11
RUS5239,27 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Perm,Sivinskiy,,Berezniki,58.4674,53.9841,1,MBK Media,National,"On 27 October 2020, people staged a series of one-person protests in Berezniki against the plans to expand construction into the local park zone.",0,crowd size=no report,1618496072,0,3_environmental,0.6626505577977526,True,environmental,0,0,2020-10-27,10
RUS4946,29 August 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia; RF: Russia of the Future; Navalny HQ; Yabloko: Russian United Democratic Party,6,,,0,60,,643,Europe,Russia,Primorskiy,Vladivostokskiy,,Vladivostok,43.1211,131.9226,1,Novosti Vladivostok,Subnational,"On 29 August 2020, about 100 people took part in a protest in Vladivostok in solidarity with the Khabarovsk Krai protests in support of the LDPR governor and the poisoned Russia of the Future and Navalny HQ leader Alexey Navalny. Members of Yabloko also took part in the protest and solicited signatures for an appeal to roll back the introduction of the 3-day voting period.",0,crowd size=about 100,1618498813,0,1_cultural,0.3630122480538045,True,cultural,0,0,2020-08-29,8
RUS5091,27 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Health Workers (Russia),6,,,0,60,,643,Europe,Russia,Moscow Oblast,Mytishchi,,Mytishchi,55.9116,37.7307,1,Novaya Gazeta,National,"On 27 September 2020, at least 5 health workers staged a series of one-person protests in Mytishchi, demanding they be paid the promised bonuses for treating coronavirus patients.",0,crowd size=at least 5,1602011598,0,2_economic,0.9943738820555266,True,economic,0,0,2020-09-27,9
RUS4531,14 June 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kemerovo,Osinnikovskiy,,Taizhina,53.6721,87.4376,2,Tayga.Info; RFE/RL,National-International,"On 14 June 2020, an unspecified number of local residents took part in a protest near the village of Taizhina by blocking a road leading to nearby a coal mine under construction, claiming that the freight trucks have damaged the local roads and pollute the environment.",0,crowd size=no report,1618501144,0,3_environmental,0.9966867251375036,True,environmental,0,0,2020-06-14,6
RUS4473,22 May 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Rostov,Azov,,Azov,47.096,39.4124,1,Donday.ru; Rosbalt,Subnational-National,"On 22 May 2020, several dozen local residents took part in an unauthorized protest in Azovin support of the head of local administration who was charged with abuse of authority.",0,crowd size=several dozen,1618501836,0,5_political,0.5597650829408484,True,political,1,0,2020-05-22,5
RUS5179,14 October 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 14 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10.",0,crowd size=no report,1618496886,0,5_political,0.9957633141280284,True,political,1,0,2020-10-14,10
RUS5372,19 November 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,KPRF,Other,"On 19 November 2020, an unspecified number of people took part in a KPRF-organized protest in Moscow-Central, criticizing the government's management of the healthcare system that, the protesters claim, left the country unprepared for the coronavirus pandemic. At least 3 protesters were briefly detained by police.",0,crowd size=no report,1618494883,0,2_economic,0.4336415010679277,True,economic,0,0,2020-11-19,11
RUS4260,12 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 12 March 2020, at least 4 activists took part in a series of coordinated one-person protests in Volgograd against the newly proposed set of constitutional amendments that would annul incumbent presidential term limits, potentially allowing a sitting president to be elected for more than 2 terms.",0,crowd size=at least 4,1618503546,0,4_legal,0.9962048666856764,True,legal,0,0,2020-03-12,3
RUS4008,31 January 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Kalmyk Ethnic Group (Russia),6,,,0,60,,643,Europe,Russia,Republic of Kalmykia,Elista,,Elista,46.3078,44.2558,1,RFE/RL,International,"On 31 January 2020, about 30 people took part in a series of coordinated one-person protests in Elista demanding the authorities punish the speaker of regional parliament after he defended Stalin-era deportations of Kalmyks during a speech.",0,crowd size=about 30,1649276878,0,1_cultural,0.9954642515142592,True,cultural,0,0,2020-01-31,1
RUS5022,13 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),OR: The Other Russia,6,,,0,60,,643,Europe,Russia,Perm,Permskiy,,Perm,58.0174,56.2855,1,MBK Media,National,"On 13 September 2020, about 10 Other Russia members staged a protest in Perm demanding the resignation of the acting regional governor and against what the alleged fraud committed by the authorities during the regional elections.",0,crowd size=about 10,1618498285,0,Other_1,0.8698909398566033,True,unclear,0,0,2020-09-13,9
RUS4506,06 June 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),Journalists (Russia),6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Novaya Gazeta; OVD Info,National,"On 6 June 2020, police detained at least 3 protesters, including journalists, as they were taking part in a series of coordinated one-person protests in central Saint Petersburg (St. Petersburg-Tsentralny), in support of Ilya Azar, an investigative reporter at Novaya Gazeta, and his fellow activists, who were detained on May 26 and sentenced to 15 days sentences (later reduced to 10 days) for violating coronavirus lockdown rules during a protest on May 26.",0,crowd size=at least 3,1620775289,0,5_political,0.918920997847356,True,political,0,0,2020-06-06,6
RUS5041,19 September 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,RFE/RL,International,"On 19 September 2020, an unspecified number of people took part in an unauthorized protest in Moscow-Central in support of the Khabarovsk Krai and Belarus protesters, and demanding an investigation into the poisoning of opposition activist Alexei Navalny.",0,crowd size=no report,1618498100,0,5_political,0.9953197679536004,True,political,1,0,2020-09-19,9
RUS5508,13 December 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,MBK Media,National,"On 13 December 2020, an unspecified number of cheated housing interest holders staged a protest in St. Petersburg-Tsentralny, demanding the authorities assist them with securing the construction of their housing.",0,crowd size=no report,1620775296,0,6_social,0.7456115134714976,True,social,0,0,2020-12-13,12
RUS5280,03 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,AMIC,Subnational,"On 3 November 2020, about 10 people opposed to mandatory masks in public transit staged a protest in Barnaul in front of the headquarters of the city's transit authority. The protesters demand the authorities reverse the recent mandate making mask-wearing mandatory in public spaces and public transit, which were introduced to help control the spread of the coronavirus.",0,crowd size=about 10,1618495647,0,6_social,0.9968944167666158,True,social,0,0,2020-11-03,11
RUS4413,05 April 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of North Ossetia-Alania,Digorskiy,,Digora,43.1588,44.1572,1,RFE/RL,International,"On 5 April 2020, about 100 local residents took part in an unauthorized protest against the coronavirus-related self-isolation measures in the town of Digora, demanding the authorities specify the legality of the coronavirus-related restrictions and penalties, and outline the financial relief measures. The protesters also demanded to be allowed to return to work. One protester is reported to have been briefly detained and fined for violating self-isolation restrictions.",0,crowd size=about 100,1618503016,0,6_social,0.5414558444615528,True,social,1,0,2020-04-05,4
RUS4101,15 February 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Kommersant; OVD Info,National,"On 15 February 2020, at least 15 people were detained by police during a coordinated set of one-person protests against the proposed constitutional amendments in central Saint Petersburg.",0,crowd size=at least 15,1649276872,0,4_legal,0.9932449004931484,True,legal,0,0,2020-02-15,2
RUS5284,04 November 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),Health Workers (Russia),6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Caucasian Knot,National,"On 4 November 2020, an unspecified number of health workers staged a protest in Makhachkala, demanding the authorities reverse the decision to replace the head of the local hospital after he was accused of mismanaging its coronavirus response strategy by the authorities.",0,crowd size=no report,1618495601,0,2_economic,0.6642780094774078,True,economic,0,0,2020-11-04,11
RUS4354,18 March 2020,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,,643,Europe,Russia,Republic of Tuva,Kyzyl,,Kyzyl,51.7147,94.4534,1,KPRF,Other,"On 18 March 2020, at least 4 KPRF activists took part in a protest in Kyzyl against the government's socio-economic policies and the proposed set of constitutional amendments that could extend Vladimir Putin's presidential term beyond 2024.",0,crowd size=at least 4,1618503370,0,4_legal,0.945518882707755,True,legal,0,0,2020-03-18,3
