Unnamed: 0,event_id_cnty,event_date,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,pro_kremlin_indicator,unauthorized,authorized,topic_manual,war_related,pro_regime,mention_of_authorisation,authorisation__notes,year,pred_labels,month_year,org_indicator,date,post_invasion,police_violence,election_month,federal_subject,reg_code,region_name_ru,feddis_name_en,feddis_name_ru,feddis_code
5641,RUS3072,2019-09-01,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Volgograd,Volgograd,NA,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 1 September 2019, 4 activists took part in coordinated one-person protests in Volgograd criticizing the policies of the United Russia government and in support of free and fair access to local elections.",0,crowd size=4,1652899828,0,0,0,,NA,NA,NA,,2019,political,2019-09,,2019-09-01,0,0,0,Volgograd region,41,Волгоградская область,south,Южный федеральный округ,3
7045,RUS2029,2018-10-28,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Belgorod,Belgorod,NA,Belgorod,50.6107,36.5802,1,7x7,National,"On 28 October 2018, a rally was held in Belgorod, the participants of which condemned the authorities' intention to stop urban and suburban trolley bus routes and suspected them of supporting the bus company 'Belkomtrans.'",0,crowd size=no report,1649285430,0,0,0,,NA,NA,NA,,2018,social,2018-10,,2018-10-28,0,0,0,Belgorod region,1,Белгородская область,central,Центральный федеральный округ,1
3537,RUS5251,2020-10-30,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Krasnodar,Krasnodar,NA,Krasnodar,45.0448,38.976,1,Caucasian Knot,Subnational,"On 30 October 2020, 7 activists staged a series of one-person protests in Krasnodar to commemorate the Day of Remembrance of the Victims of Political Repressions and demand more financial aid to the families of the repressed individuals.",0,crowd size=7,1618495867,0,0,0,political,NA,NA,NA,,2020,political,2020-10,,2020-10-30,0,0,0,Krasnodar territory,38,Краснодарский край,south,Южный федеральный округ,3
6667,RUS1849,2019-02-24,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Voronezh,Voronezh,NA,Voronezh,51.672,39.1843,1,Kommersant,National,"On 24 February 2019, around 100 people took part in an authorized protest in Voronezh commemorating the anniversary of Boris Nemtsov's murder and calling upon the authorities to find the organizers. No incidents were reported.",0,crowd size=around 100,1683068772,0,0,1,,NA,NA,NA,,2019,political,2019-02,,2019-02-24,0,0,0,Voronezh region,4,Воронежская область,central,Центральный федеральный округ,1
4802,RUS3933,2020-01-12,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Voronezh,Voronezh,NA,Voronezh,51.672,39.1843,1,Bloknot-Voronezh,Subnational,"On 12 January 2020, about a dozen activists took part in a protest in Voronezh in support of the Taygan safari-park in Crimea.",0,crowd size=about a dozen,1649276886,0,0,0,,NA,NA,NA,,2020,environmental,2020-01,,2020-01-12,0,0,0,Voronezh region,4,Воронежская область,central,Центральный федеральный округ,1
7988,RUS268,2018-03-12,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,Tsentralnyy,NA,Moscow - Central,55.7571,37.6173,1,TV Rain,National,"On 12 March 2018, activists from the '14%' movement organized a demonstration in Moscow's triumphal square. Members were later detained by police.",0,,1653503241,0,0,0,,NA,NA,NA,,2018,cultural,2018-03,,2018-03-12,0,1,1,The City of Moscow,18,Москва ,central,Центральный федеральный округ,1
1573,RUS7521,2022-02-12,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Sverdlovsk,Ekaterinburg,NA,Yekaterinburg,56.8519,60.6122,1,Activatica,Other,"On 12 February 2022, activists gathered in front of Botanicheskaya metro station in Yekaterinburg to protest against a possible war by Russia against Ukraine.",0,crowd size=no report,1645560628,0,0,0,political,1,0,0,,2022,political,2022-02,,2022-02-12,0,0,0,Sverdlovsk region,58,Свердловская область,ural,Уральский федеральный округ,5
6729,RUS1760,2019-02-12,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Vladimir,Gus-Khrustalnyy,NA,Gus-Khrustalny,55.6059,40.6532,1,Vladimirskiye Vedomosti; Yandex News,Subnational-National,"On 12 February 2019, several dozen people took part in a spontaneous protest in Gus-Khrustalny in opposition to the local authorities' decision to limit the distribution of subsidized wood for heating and construction purposes. No incidents were reported.",0,crowd size=several dozen,1683068772,0,0,0,,NA,NA,NA,,2019,environmental,2019-02,,2019-02-12,0,0,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
1385,RUS7694,2022-03-03,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Tatarstan,Kazan,NA,Kazan,55.7887,49.1221,1,OVD Info,National,"On 3 March 2022, protesters gathered at various locations in Kazan to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 20 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-03,1,1,0,Republic of Tatarstan,46,Республика Татарстан,volga,Приволжский федеральный округ,4
1215,RUS7864,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Penza,Penza,NA,Penza,53.2007,45.0046,1,Yandex News,National,"On 18 March 2022, 2,500 people gathered in Penza to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=2500,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Penza region,52,Пензенская область,volga,Приволжский федеральный округ,4
345,RUS9403,2023-01-30,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Karelia,Petrozavodskiy,NA,Petrozavodsk,61.7961,34.3493,1,Sampo TV 360,Subnational,"On 30 January 2023, around 400 residents gathered in Petrozavodsk to take part in a concert-rally in support of the Russian military invasion of Ukraine.",0,crowd size=around 400,1680633880,0,0,0,,NA,NA,NA,,2023,war_pro,2023-01,,2023-01-30,1,0,0,Republic of Karelia,19,Республика Карелия,north_west,Северо-Западный федеральный округ ,2
1139,RUS7960,2022-04-01,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ulyanovsk,Ulyanovsk,NA,Ulyanovsk,54.3282,48.3866,1,73online,Subnational,"On 1 April 2022, almost 250 residents gathered in Ulyanovsk to show support for the Russian military invasion in Ukraine.",0,crowd size=almost 250,1680633821,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-01,1,0,0,Ulyanovsk region,56,Ульяновская область,volga,Приволжский федеральный округ,4
1300,RUS7808,2022-03-13,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Vladimir,Okrug Murom,NA,Murom,55.5698,42.0219,1,OVD Info,National,"On 13 March 2022, protesters gathered in Murom to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 1 participant.",0,crowd size=no report,1680633823,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-13,1,1,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
398,RUS9205,2022-11-26,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazan,NA,Ryazan,54.6269,39.6916,1,Moskovskij Komsomolets,National,"On 26 November 2022, residents protested in Ryazan against the restrictions imposed on several neighborhoods in the Ryazan region, which are related to their current status of cultural heritage ('Yesenin's Russia').",0,crowd size=no report,1670352627,0,0,0,cultural,NA,NA,NA,,2022,cultural,2022-11,,2022-11-26,1,0,0,Ryazan region,12,Рязанская область,central,Центральный федеральный округ,1
1105,RUS8008,2022-04-07,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khanty-Mansi,Nefteyugansk,NA,Nefteyugansk,61.0963,72.5802,1,Ugra News,Subnational,"On 7 April 2022, several hundred of people gathered in Nefteyugansk to show support for the Russian armed forces that are taking part in the Russian military invasion in Ukraine.",0,crowd size=several hundred,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-07,1,0,0,Khanty-Mansi autonomous,60,Ханты-Мансийский автономный округ - Югра,ural,Уральский федеральный округ,5
588,RUS8871,2022-09-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Perm,Permskiy,NA,Perm,58.0174,56.2855,1,Rosbalt; RFE/RL,National-International,"On 18 September 2022, around 250 protesters staged a demonstration in Perm against the rise in public transportation tariffs. The organizers had previously obtained a permission to hold the event from the authorities.",0,crowd size=around 250,1664300889,0,0,0,economic,NA,NA,NA,,2022,economic,2022-09,,2022-09-18,1,0,0,Perm region,53,Пермская область ,volga,Приволжский федеральный округ,4
984,RUS8143,2022-04-17,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Tomsk,Tomsk,NA,Tomsk,56.4977,84.9744,1,Tayga.Info,National,"On 17 April 2022, 150 residents gathered in Tomsk, protesting against the construction of a new residential area. Activists said that the new microdistrict would overload the transport infrastructure.",0,crowd size=150,1650997735,0,0,0,social,0,0,0,,2022,social,2022-04,,2022-04-17,1,0,0,Tomsk region,73,Томская область ,siberian,Сибирский федеральный округ,6
1403,RUS7691,2022-03-02,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Vladimir,Vladimir,NA,Vladimir,56.1365,40.3966,1,OVD Info,National,"On 2 March 2022, protesters gathered in Vladimir to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 3 of its participants.",0,crowd size=no report,1680633826,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-02,1,1,0,Vladimir region,3,Владимирская область,central,Центральный федеральный округ,1
778,RUS8462,2022-07-01,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Zabaykalskiy,Chita,NA,Chita,52.0317,113.5009,1,Tayga.Info,National,"On 1 July 2022, protesters gathered in Chita, protesting against the increase in public utility tariffs from the beginning of July 2022.",0,crowd size=no report,1657040029,0,0,0,economic,NA,NA,NA,,2022,economic,2022-07,,2022-07-01,1,0,0,Chita region,74,Читинская область,siberian,Сибирский федеральный округ,6
1119,RUS7986,2022-04-04,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Pskov,Pskov,NA,Pskov,57.8136,28.3496,1,GTRK Pskov,Subnational,"On 4 April 2022, around 250 people gathered in Pskov to show support for the Russian military invasion in Ukraine.",0,crowd size=around 250,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-04,1,0,0,Pskov region,28,Псковская область,north_west,Северо-Западный федеральный округ ,2
1442,RUS7634,2022-02-27,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Krasnoyarsk,Krasnoyarsk,NA,Krasnoyarsk,56.0184,92.8672,1,OVD Info,National,"On 27 February 2022, protesters gathered in Krasnoyarsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 3 of its participants.",0,crowd size=no report,1680633828,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-27,1,1,0,Krasnoyarsk territory,68,Красноярский край,siberian,Сибирский федеральный округ,6
1519,RUS7585,2022-02-24,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Smolensk,Smolensk,NA,Smolensk,54.7818,32.0401,1,OVD Info,National,"On 24 February 2022, protesters gathered in Smolensk to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours of the day.",0,crowd size=no report,1680633830,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-24,1,0,0,Smolensk region,13,Смоленская область,central,Центральный федеральный округ,1
1438,RUS7628,2022-02-27,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Irkutsk,Irkutsk,NA,Irkutsk,52.2978,104.2964,1,OVD Info,National,"On 27 February 2022, protesters gathered at various locations in Irkutsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 18 of its participants.",0,crowd size=no report,1680633828,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-27,1,1,0,Irkutsk region,69,Иркутская область,siberian,Сибирский федеральный округ,6
1486,RUS7600,2022-02-25,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Perm,Permskiy,NA,Perm,58.0174,56.2855,1,OVD Info,National,"On 25 February 2022, protesters gathered in Perm to oppose a large-scale invasion of Ukraine by Russia, which had begun in the early hours the day before. Police intervened in the demonstrations, detaining at least 5 participants.",0,crowd size=no report,1680633829,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-25,1,1,0,Perm region,53,Пермская область ,volga,Приволжский федеральный округ,4
312,RUS9525,2023-02-20,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,NA,Novosibirsk,55.0415,82.9346,1,MBK Media,National,"On 20 February 2023, activists staged pickets in front of the regional parliament building in Novosibirsk, protesting against the abolition of direct mayoral elections.",0,crowd size=no report,1677600258,0,0,0,,NA,NA,NA,,2023,political,2023-02,,2023-02-20,1,0,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
1458,RUS7656,2022-02-27,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Vologda,Vologda,NA,Vologda,59.2187,39.8886,1,OVD Info,National,"On 27 February 2022, protesters gathered in Vologda to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 3 of its participants.",0,crowd size=no report,1680633828,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-27,1,1,0,Vologda region,23,Вологодская область,north_west,Северо-Западный федеральный округ ,2
293,RUS9580,2023-03-05,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Altai,Volchikhinskiy,NA,Volchikha,52.0225,80.3672,1,Sovetskaya Rossiya,National,"On 5 March 2023, residents protested in Volchikha, demanding that the authorities provide a local hospital with the necessary equipment and solve the problem of staff shortage.",0,crowd size=no report,1678805151,0,0,0,,NA,NA,NA,,2023,social,2023-03,,2023-03-05,1,0,0,Altai territory,67,Алтайский край ,siberian,Сибирский федеральный округ,6
494,RUS8904,2022-09-29,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Kostroma,Kostroma,NA,Kostroma,57.7665,40.9269,1,Activatica,Other,"On 29 September 2022, around 40 protesters staged a demonstration in Kostroma, demanding the city administration to resolve the problems with heating and hot water.",0,crowd size=around 40,1664907089,0,0,0,social,NA,NA,NA,,2022,social,2022-09,,2022-09-29,1,0,0,Kostroma region,7,Костромская область,central,Центральный федеральный округ,1
1284,RUS7816,2022-03-13,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Samara,Samara,NA,Samara,53.2001,50.15,1,OVD Info,National,"On 13 March 2022, protesters gathered in Samara to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 2 of its participants.",0,crowd size=no report,1680633823,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-13,1,1,0,Samara region,54,Самарская область,volga,Приволжский федеральный округ,4
1130,RUS7976,2022-04-02,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Oryol,Oryol,NA,Oryol,52.9624,36.1021,1,Politics Today,National,"On 2 April 2022, people gathered in Oryol to support the Russian military invasion Ukraine.",0,crowd size=no report,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-02,1,0,0,Oryol region,11,Орловская область,central,Центральный федеральный округ,1
1448,RUS7632,2022-02-27,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Republic of Tatarstan,Kazan,NA,Kazan,55.7887,49.1221,1,OVD Info,National,"On 27 February 2022, protesters gathered at various locations in Kazan to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 46 of its participants.",0,crowd size=no report,1680633828,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-27,1,1,0,Republic of Tatarstan,46,Республика Татарстан,volga,Приволжский федеральный округ,4
1469,RUS7612,2022-02-26,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Irkutsk,Irkutsk,NA,Irkutsk,52.2978,104.2964,1,OVD Info,National,"On 26 February 2022, protesters gathered in Irkutsk to oppose the large-scale invasion and war against Ukraine by Russia, which began on 24 February. Police intervened in the event, detaining at least 5 of its participants.",0,crowd size=no report,1680633829,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-02,,2022-02-26,1,1,0,Irkutsk region,69,Иркутская область,siberian,Сибирский федеральный округ,6
1217,RUS7857,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Lipetsk,Lipetsk,NA,Lipetsk,52.6031,39.5708,1,Yandex News,National,"On 18 March 2022, 12,000 people gathered in Lipetsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=12,000",1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Lipetsk region,9,Липецкая область ,central,Центральный федеральный округ,1
926,RUS8227,2022-05-02,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,NA,St. Petersburg,59.931,30.3049,1,OVD Info,National,"On 2 May 2022, 3 protesters in St. Petersburg participated in a series of pickets at different locations, protesting against the Russian military invasion in Ukraine. Police intervened in the event, arresting all protesters.",0,crowd size=3,1680633819,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-05,,2022-05-02,1,1,0,The City of Saint-Petersburg,29,Санкт-Петербург,north_west,Северо-Западный федеральный округ ,2
1070,RUS8038,2022-04-08,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Tatarstan,Kazan,NA,Kazan,55.7887,49.1221,1,ProKazan,Subnational,"On 8 April 2022, people gathered in Kazan to show support for the Russian military invasion in Ukraine.",0,crowd size=no report,1680633675,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-04,,2022-04-08,1,0,0,Republic of Tatarstan,46,Республика Татарстан,volga,Приволжский федеральный округ,4
246,RUS9841,2023-04-29,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Chelyabinsk,Chelyabinskiy,NA,Chelyabinsk,55.154,61.4292,1,31tv,Subnational,"On 29 April 2023, over 300 people protested in Chelyabinsk against the bill authorizing the euthanasia of stray dogs.",0,crowd size=over 300,1684857976,0,0,0,,NA,NA,NA,,2023,legal,2023-04,,2023-04-29,1,0,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
380,RUS9294,2022-12-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Saint Petersburg,Admiralteyskiy,NA,St. Petersburg,59.931,30.3049,1,Activatica,Other,"On 18 December 2022, around 20 residents gathered in St. Petersburg, protesting against the cutting down of a local green area.",0,crowd size=around 20,1673376402,0,0,0,environmental,NA,NA,NA,,2022,environmental,2022-12,,2022-12-18,1,0,0,The City of Saint-Petersburg,29,Санкт-Петербург,north_west,Северо-Западный федеральный округ ,2
413,RUS9152,2022-11-14,2,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Makhachkala,NA,Novyi Khushet,42.9003,47.5575,1,Caucasian Knot,National,"Around 14 November 2022 (as reported), dozens of residents gathered in Novyi Khushet, demanding the authorities put an end to the illegal land seizure and find a solution to the problem with the allocation of land to the residents. People complained that they have waited for years for the land slots to be allocated to them by the local authorities.",0,crowd size=dozens,1669144124,0,0,0,legal,NA,NA,NA,,2022,legal,2022-11,,2022-11-14,1,0,0,Republic of Daghestan,31,Республика Дагестан ,south,Южный федеральный округ,3
1322,RUS7744,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Krasnoyarsk,Krasnoyarsk,NA,Krasnoyarsk,56.0184,92.8672,1,OVD Info,National,"On 6 March 2022, protesters gathered in Krasnoyarsk to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 64 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Krasnoyarsk territory,68,Красноярский край,siberian,Сибирский федеральный округ,6
872,RUS8251,2022-05-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Khanty-Mansi,Surgut,NA,Surgut,61.2548,73.3836,1,SurgutInformTV,Subnational,"On 13 May 2022, over 200 residents in Surgut participated in a demonstration in support of the Russian military forces in Ukraine and the independence of the Ukrainian breakaway regions in Donbas.",0,crowd size=over 200,1680633680,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-05,,2022-05-13,1,0,0,Khanty-Mansi autonomous,60,Ханты-Мансийский автономный округ - Югра,ural,Уральский федеральный округ,5
48,RUS12212,2023-10-08,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,NA,Novosibirsk,55.0415,82.9346,1,Activatica,Other,"On 8 October 2023, people protested in Novosibirsk (Novosibirsk) against the deforestation of the town for new construction projects as it harms the environment. The protesters demanded that the city halt the construction of a new university campus on a green territory filled with rare plants and trees.",0,crowd size=no report,1697557201,0,0,0,,NA,NA,NA,,2023,environmental,2023-10,,2023-10-08,1,0,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
254,RUS9776,2023-04-22,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Iskitim,NA,Iskitim,54.6241,83.3079,1,RFE/RL,International,"On 22 April 2023, around 100 people protested in Iskitim against the construction of carceral facilities close to residential houses.",0,crowd size=around 100,1683052550,0,0,0,,NA,NA,NA,,2023,environmental,2023-04,,2023-04-22,1,0,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
1249,RUS7842,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Chelyabinsk,Chelyabinskiy,NA,Chelyabinsk,55.154,61.4292,1,Yandex News,National,"On 18 March 2022, people gathered in Chelyabinsk to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,crowd size=no report,1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Chelyabinsk region,62,Челябинская область,ural,Уральский федеральный округ,5
1346,RUS7730,2022-03-06,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Arkhangelsk,Arkhangelsk,NA,Arkhangelsk,64.5401,40.5433,1,OVD Info,National,"On 6 March 2022, protesters gathered in Arkhangelsk to oppose the large-scale Russian invasion of Ukraine, which started on February 24. Police intervened in the event, detaining at least 4 of its participants.",0,crowd size=no report,1680633825,0,0,0,war (anti),1,0,0,,2022,war_anti,2022-03,,2022-03-06,1,1,0,Arkhangelsk region,21,Архангельская область,north_west,Северо-Западный федеральный округ ,2
121,RUS11333,2023-08-26,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Republic of Dagestan,Makhachkala,NA,Makhachkala,42.9764,47.5024,1,Activatica,Other,"On 26 August 2023, residents blocked the road in Makhachkala, protesting over utility cuts and demanding that the electricity supply be restored. One of the villages near Makhachkala has been cut off from electricity for several days now.",0,crowd size=no report,1693927398,0,0,0,,NA,NA,NA,,2023,social,2023-08,,2023-08-26,1,0,0,Republic of Daghestan,31,Республика Дагестан ,south,Южный федеральный округ,3
1208,RUS7837,2022-03-18,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Astrakhan,Astrakhan,NA,Astrakhan,46.3497,48.0408,1,Yandex News,National,"On 18 March 2022, 6,000 people gathered in Astrakhan to show support for the Russian military invasion in Ukraine and to celebrate the anniversary of the annexation of Crimea by Russia.",0,"crowd size=6,000",1680633670,0,0,0,war (pro),1,1,0,,2022,war_pro,2022-03,,2022-03-18,1,0,0,Astrakhan region,40,Астраханская область,south,Южный федеральный округ,3
718,RUS8579,2022-07-24,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Novosibirsk,Novosibirsk,NA,Novosibirsk,55.0415,82.9346,1,Tayga.Info; Sibkray; RFE/RL,Subnational-International,"On 24 July 2022, over 10 activists staged a series of organized pickets in Novosibirsk, protesting against cutting down forests to clear space for new buildings in the neighborhood of Akademgorodok. They plan to continue the protest action for 6 days.",0,crowd size=over 10,1659462991,0,0,0,environmental,NA,NA,NA,,2022,environmental,2022-07,,2022-07-24,1,0,0,Novosibirsk region,71,Новосибирская область,siberian,Сибирский федеральный округ,6
130,RUS11058,2023-08-13,1,Demonstrations,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,,643,Europe,Russia,Ryazan,Ryazhskiy,NA,Dyadkovo,54.6139,39.8391,1,Activatica,Other,"On 13 August 2023, activists staged pickets in Dyadkovo against the reconstruction of a local road.",0,crowd size=no report,1693927398,0,0,0,environmental,NA,NA,NA,,2023,environmental,2023-08,,2023-08-13,1,0,0,Ryazan region,12,Рязанская область,central,Центральный федеральный округ,1
630,RUS8726,2022-08-24,1,Demonstrations,Protests,Protest with intervention,Protesters (Russia),,6,Police Forces of Russia (2000-),,1,16,,643,Europe,Russia,Moscow,,NA,Moscow,55.7522,37.6156,1,OVD Info,National,"On 24 August 2022, 4 protesters staged anti-war protest actions at different locations in Moscow, due to the Russian military invasion of Ukraine. Police arrested all protesters.",0,crowd size=4,1680633818,0,0,0,war (anti),NA,NA,NA,,2022,war_anti,2022-08,,2022-08-24,1,1,0,The City of Moscow,18,Москва ,central,Центральный федеральный округ,1
