data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,War-related,Pro-regime,Type,Mention of authorisation,Authorisation- notes
7311335,643,RUS5344,5344,24 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Teachers (Russia); Students (Russia),6,,,0,60,Europe,Russia,Omsk,Sargatskiy,,Aksenovo,55.5649,73.2818,1,News Omsk,Subnational,"On 24 October 2020, at least 9 people, including students and teachers, took part in a protest in Aksenovo against the plans to close down the local school. [size=at least 9]",0,1618496222,RUS,,,,,
7543682,643,RUS5219,5219,24 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Women (Russia),6,,,0,60,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,MBK Media,National,"On 24 October 2020, feminist activists staged a series of one-person protests in Moscow-Central in support of the patients at the Utkuss care home for the elderly and disabled in Yekaterinburg, who allegedly were forced to undergo medical sterilization procedures. [size=no report]",0,1618496197,RUS,,,,,
7268496,643,RUS5216,5216,23 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 23 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496264,RUS,,,,,
7268503,643,RUS5195,5195,23 October 2020,2020,1,Protests,Protest with intervention,Protesters (Russia),LKSM: Leninist Komsomol of the Russian Federation; KPRF: Communist Party of the Russian Federation,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,MBK Media,National,"On 23 October 2020, several coordinated one-person protests took place in Penza against state censorship of the Internet and police detained at least 1 LKSM activist who was filming. [size=no report]",0,1618496264,RUS,,,,,
7288700,643,RUS5229,5229,23 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Republic of Komi,Syktyvkar,,Syktyvkar,61.6764,50.8099,1,KPRF,Other,"On 23 October 2020, KPRF activists staged a series of one-person protests in Syktyvkar against the appointments of Moscow politicians to leadership positions within the Republic of Komi region. [size=no report]",0,1618496258,RUS,,,,,
7542776,643,RUS5217,5217,23 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Protesters (Belarus),6,,,0,60,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Charter-97,Regional,"On 23 October 2020, people, including Belarusian nationals, took part in a protest in solidarity with the Belarusian protesters in front of Belarus' diplomatic mission in Moscow-Central. [size=no report]",0,1618496275,RUS,,,,,
7268494,643,RUS5215,5215,22 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Republic of Kalmykia,Elista,,Elista,46.3078,44.2558,1,MBK Media,National,"On 22 October 2020, activists staged a series of one-person protests in Elista, demanding the resignation of the Chairman of the Kalmyk Parliament. [size=no report]",0,1618496309,RUS,,,,,
7268500,643,RUS5214,5214,22 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 22 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496312,RUS,,,,,
8053271,643,RUS5213,5213,22 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Labour Group (Russia),6,,,0,60,Europe,Russia,Pskov,Nevelskiy,,Ust-Donetsky,56.0211,29.9252,1,Caucasian Knot,National,"On 22 October 2020, 22 drydock workers staged a protest in Ust-Donetsky demanding to be paid wage arrears. [size=22]",0,1622582098,RUS,,,,,
7268491,643,RUS5212,5212,21 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Krasnodar,Novorossiysk,,Novorossiysk,44.7243,37.7675,1,MBK Media,National,"On 21 October 2020, people took part in a series of one-person protests in Novorossiysk against the plans to expand coal-loading operations in the local port. [size=no report]",0,1618496372,RUS,,,,,
7268499,643,RUS5211,5211,21 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 21 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496377,RUS,,,,,
7543629,643,RUS5210,5210,21 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Moscow,Severo-Zapadnyy,,Moscow - North-Western,55.8246,37.434,1,KPRF,Other,"On 21 October 2020, people took part in a protest organized by the KPRF in Moscow-North-Western against the plans to expand contruction to a local park area. [size=no report]",0,1618496352,RUS,,,,,
7268392,643,RUS5209,5209,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Penza,Penza,,Penza,53.2007,45.0046,1,Avtonom,National,"On 20 October 2020, about 20 activists staged a protest in Penza against the failure of the local courts to overturn the guilty verdict in the so-called Set' (Network) case, sentencing 7 activists to prison terms for allegedly organizing a terror group. [size=about 20]",0,1618496418,RUS,,,,,
7268486,643,RUS5204,5204,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,6,,,0,60,Europe,Russia,Vladimir,Petushinskiy,,Babanino,56.0108,39.7998,2,KPRF,Other,"On 20 October 2020, people, including KPRF members, staged a series of one-person protests near the village of Babanino, against the plans to set up a waste collection plant for waste originating from Moscow in the area. [size=no report]",0,1618496442,RUS,,,,,
7268495,643,RUS5205,5205,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 20 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496446,RUS,,,,,
7268498,643,RUS5207,5207,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,MBK Media,National,"On 20 October 2020, an unspecified number of people took part in a series of one-person protests in Novosibirsk demanding the cancellation of the results of the recent municipal elections, alleging electoral fraud by the authorities. [size=no report]",0,1618496447,RUS,,,,,
7268504,643,RUS5208,5208,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Republic of Bashkortostan,Ufa,,Ufa,54.7852,56.0456,1,MBK Media,National,"On 20 October 2020, an unspecified number of cheated housing interest holders took part in a series of one-person protests in Ufa, demanding the authorities assist them with securing the construction of their housing. [size=no report]",0,1618496449,RUS,,,,,
7268542,643,RUS5206,5206,20 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Republic of Dagestan,Kaspiysk,,Kaspiysk,42.8816,47.6392,1,RFE/RL,International,"On 20 October 2020, about 40 people took part in a protest in Kaspiysk, alleging that the local law enforcements failed to follow up on leads in an investigation into the abduction of a local schoolgirl, leading to her being killed. [size=about 40]",0,1603831097,RUS,,,,,
7268397,643,RUS5202,5202,19 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Journalists (Russia),6,,,0,60,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Caucasian Knot,Subnational,"On 19 October 2020, an unspecified number of people, including journalists, staged a series of one-person protests in Makhachkala demanding the release of a local journalist and activist who was arrested on charges of financing terror groups. [size=no report]",0,1618496504,RUS,,,,,
7268501,643,RUS5203,5203,19 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 19 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496523,RUS,,,,,
7268385,643,RUS5196,5196,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LDPR: Liberal Democratic Party of Russia; Yabloko: Russian United Democratic Party,6,,,0,60,Europe,Russia,Ryazan,Ryazan,,Ryazan,54.6269,39.6916,1,7x7,National,"On 18 October 2020, about 300 people, including members of KPRF, LDPR, and Yabloko, took part in an authorized protest in Ryazan, demanding the authorities do more to address the poor ecological situation and air quality in the region. [size=about 300]",0,1618496549,RUS,,,,,
7268395,643,RUS5201,5201,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Rostov,Rostov-na-Donu,,Rostov-on-Don,47.2213,39.6939,1,Caucasian Knot,National,"On 18 October 2020, about 40 people took part in a protest in Rostov-on-Don demanding the authorities do more to address the poor ecological situation in the region. [size=about 40]",0,1618496551,RUS,,,,,
7268396,643,RUS5200,5200,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 18 October 2020, 5 activists staged one-person protests in Volgograd demanding the authorities increase the pay for medical workers and investments in the healthcare system. [size=5]",0,1618496551,RUS,,,,,
7268484,643,RUS5199,5199,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Tatar Ethnic Group (Russia),6,,,0,60,Europe,Russia,Republic of Tatarstan,Kazan,,Kazan,55.7887,49.1221,1,Kommersant,National,"On 18 October 2020, about 100 people, mostly ethnic Tatars, took part in a demonstration in Kazan to commemorate and mourn the conquest of Kazan by Russian troops in 1552, with some calling for more protections for Tatar cultural identity and language in Tatarstan. [size=about 100]",0,1618496579,RUS,,,,,
7268514,643,RUS5197,5197,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,Novaya Gazeta,National,"On 18 October 2020, about 200 people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=about 200]",0,1618496586,RUS,,,,,
7544738,643,RUS5198,5198,18 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LF: Left Front,6,,,0,60,Europe,Russia,Moscow,Tsentralnyy,,Moscow - Central,55.7571,37.6173,1,Rosbalt,National,"On 18 October 2020, Left Front activist staged a series of one-person protests in Moscow-Central, demanding the authorities institute a progressive income tax, introduce a tax on large stock market transactions, and nationalize resource and commodity companies. [size=no report]",0,1618496586,RUS,,,,,
7254703,643,RUS5190,5190,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Komsomolsk-na-Amure,,Komsomolsk-on-Amur,50.5503,137.01,1,Dvnovosti,Subnational,"On 17 October 2020, over 10 people took part in a series of one-person protests in Komsomolsk-on-Amur in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal and the Khabarovsk protesters, as well as demanding accountability after the police broke up a peaceful protest in Khabarovsk on October 10. [size=over 10]",0,1618496697,RUS,,,,,
7254733,643,RUS5188,5188,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Chelyabinsk,Chelyabinskiy,,Chelyabinsk,55.154,61.4292,1,MBK Media,National,"On 17 October 2020, at least 30 people took part in a protest in Chelyabinsk in defence of the local forest grove which is in danger of being cut down to make place for construction. [size=at least 30]",0,1618496702,RUS,,,,,
7254734,643,RUS5189,5189,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 17 October 2020, over 500 people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=over 500]",0,1618496702,RUS,,,,,
7254736,643,RUS5192,5192,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Omsk,Omsk,,Omsk,55,73.4,1,MBK Media,National,"On 17 October 2020, over 30 people took part in a protest in Omsk against police brutality and arbitrariness, following the deaths of Irina Slavina, a Nizhny Novgorod journalist who set fire to herself after facing police harassment, and Maxim Martsinkevich (known as Tesak/Cleaver), an ultra-nationalist neo-Nazi activist who died in police custody. [size=over 30]",0,1618496703,RUS,,,,,
7254806,643,RUS5187,5187,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation; LKSM: Leninist Komsomol of the Russian Federation,6,,,0,60,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,Tayga.Info,National,"On 17 October 2020, an unspecified number of people, including LKSM activists, staged a protest in Barnaul against the hikes to public transport fares. [size=no report]",0,1618496643,RUS,,,,,
7254807,643,RUS5191,5191,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Tayga.Info,Subnational,"On 17 October 2020, people took part in a series of one-person protests in Novosibirsk in support of the Khabarovsk protesters, as well as demanding accountability after the police broke up a peaceful protest in Khabarovsk on October 10. [size=no report]",0,1618496643,RUS,,,,,
7984449,643,RUS5193,5193,17 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Protesters (Belarus),6,,,0,60,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Activatica,Other,"On 17 October 2020, people, including Belarusian nationals, took part in a protest in St. Petersburg-Tsentralny in support of the Belarusian and Khabarovsk protesters, as well as demanding the authorities address the chemical spill on the shores of Kamchatka. [size=no report]",0,1620775291,RUS,,,,,
7254727,643,RUS5186,5186,16 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 16 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496767,RUS,,,,,
7254730,643,RUS5181,5181,15 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 15 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496838,RUS,,,,,
7254749,643,RUS5184,5184,15 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Labour Group (Russia),6,,,0,60,Europe,Russia,Primorskiy,Vladivostokskiy,,Vladivostok,43.1211,131.9226,1,Novosti Vladivostok,Subnational,"On 15 October 2020, over 100 dock workers staged a protest in Vladivostok, in support of the recently fired general director of the managing company, voicing fears that the new leadership will roll back the pay rises and the working conditions improvements implemented by the previous director. [size=over 100]",0,1618496843,RUS,,,,,
7293979,643,RUS5183,5183,15 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Students (Russia),6,,,0,60,Europe,Russia,Republic of Buryatia,Ulan-Ude,,Ulan-Ude,51.8272,107.6063,1,Tayga.Info,National,"On 15 October 2020, several dozen people, mostly students, staged a protest in Ulan-Ude against the closure of the Buryat Agricultural College, planned under local administration's 'optimization' measures. [size=several dozen]",0,1618496778,RUS,,,,,
7816283,643,RUS5182,5182,15 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Moscow,,,Moscow,55.7522,37.6156,1,Activatica,Other,"On 15 October 2020, parents of students of Moscow school staged a protest against remote learning that was introduced as a way to limit the spread of coronavirus. [size=no report]",0,1618442044,RUS,,,,,
7254728,643,RUS5179,5179,14 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 14 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496886,RUS,,,,,
7254729,643,RUS5177,5177,13 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 13 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496939,RUS,,,,,
7987482,643,RUS5178,5178,13 October 2020,2020,1,Protests,Protest with intervention,Protesters (Russia),LGBT (Russia); Anarchist Group (Russia),6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,MBK Media,National,"On 13 October 2020, police detained 4 activists in St. Petersburg-Tsentralny who were taking part in a series of coordinated one-person protests in support of an anarchist LGBT activist who was sent to a mandatory psychiatric evaluation for his social media posts. [size=no report]",0,1620775296,RUS,,,,,
7254625,643,RUS5175,5175,12 October 2020,2020,1,Riots,Violent demonstration,Rioters (Russia),,5,,,0,50,Europe,Russia,Republic of Dagestan,Tsuntinskiy,,Tsunta,42.2017,45.9365,1,Caucasian Knot,Subnational,"On 12 October 2020, dozens of local residents staged a violent demonstration in Tsunta against the election results in the municipality, pelting administration's building and parked cars with stones, breaking numerous windows. [size=dozens]",0,1618496966,RUS,,,,,
7254626,643,RUS5173,5173,12 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),Journalists (Russia),6,,,0,60,Europe,Russia,Republic of Dagestan,Makhachkala,,Makhachkala,42.9764,47.5024,1,Caucasian Knot,Subnational,"On 12 October 2020, 9 people, including journalists, staged a series of one-person protests in Makhachkala demanding the release of a local journalist and activist who was arrested on charges of financing terror groups. [size=9]",0,1618496967,RUS,,,,,
7254731,643,RUS5172,5172,12 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 12 October 2020, people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=no report]",0,1618496982,RUS,,,,,
7254789,643,RUS5174,5174,12 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,RFE/RL,International,"On 12 October 2020, people staged a protest in Novosibirsk against the adoption of the new development plan for the city, demanding the authorities amend it to include a promised green space in the area. [size=no report]",0,1618496950,RUS,,,,,
7254614,643,RUS5167,5167,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,7x7,National,"On 11 October 2020, about 10 people staged a protest in Kirov against coronavirus lockdown measures, mandatory mask orders, and remote learning. [size=about 10]",0,1618496997,RUS,,,,,
7254624,643,RUS5170,5170,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 11 October 2020, 3 activists staged a series of one-person protests in Volgograd demanding an investigation into the poisoning of Alexey Navalny, as well as calling for an end of persecution of two other opposition activists. [size=3]",0,1618496998,RUS,,,,,
7254737,643,RUS5164,5164,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Altai,Barnaul,,Barnaul,53.3606,83.7636,1,Moskovskij Komsomolets,National,"On 11 October 2020, parents of students staged a protest in Barnaul against remote learning in schools that was instituted as a means to prevent the spread of coronavirus. [size=no report]",0,1618497010,RUS,,,,,
7254780,643,RUS5165,5165,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Vologda,Cherepovets,,Cherepovets,59.1316,37.9066,1,RFE/RL,International,"On 11 October 2020, people took part in a protest in Cherepovets in support of Irina Slavina, a Nizhny Novgorod journalist who died after setting herself on fire after being targeted in series of searches carried out by the authorities, and Sergei Pakholkov, a Vologda activist who died in police custody, calling for more accountability and investigations into their deaths. [size=no report]",0,1618497018,RUS,,,,,
7254781,643,RUS5166,5166,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,RFE/RL,International,"On 11 October 2020, at least 300 people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal, as well as demanding accountability after the police broke up a peaceful protest on October 10. [size=at least 300]",0,1618497019,RUS,,,,,
7254804,643,RUS5168,5168,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,Tayga.Info,Subnational,"On 11 October 2020, cheated housing interest holders staged a protest in Novosibirsk, demanding the authorities help them with securing the construction of their housing. [size=no report]",0,1618496992,RUS,,,,,
7988675,643,RUS5169,5169,11 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,Rosbalt,National,"On 11 October 2020, two protests were staged in St. Petersburg-Tsentralny in support of the Belarusian and Khabarovsk protesters, as well as demanding the authorities address the chemical spill on the shores of Kamchatka. [size=no report]",0,1620775299,RUS,,,,,
7247460,643,RUS5156,5156,10 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Republic of Komi,Syktyvkar,,Syktyvkar,61.6764,50.8099,1,7x7,National,"On 10 October 2020, about 15 people staged a protest in Syktyvkar in support of the Khabarovsk protesters and demanding the resignation of Vladimir Putin. [size=about 15]",0,1618497053,RUS,,,,,
7247509,643,RUS5154,5154,10 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Khabarovsk,Komsomolsk-na-Amure,,Komsomolsk-on-Amur,50.5503,137.01,1,Dvnovosti,Subnational,"On 10 October 2020, about 50 people took part in unauthorized protest in Komsomolsk-on-Amur in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal [size=about 50]",0,1618497074,RUS,,,,,
7247549,643,RUS5155,5155,10 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,MBK Media,National,"On 10 October 2020, an unspecified number of people took part in one-person protests in Novosibirsk in support of the Khabarovsk protesters. [size=no report]",0,1618497085,RUS,,,,,
7247551,643,RUS5153,5153,10 October 2020,2020,1,Protests,Protest with intervention,Protesters (Russia),LDPR: Liberal Democratic Party of Russia; Navalny HQ,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 10 October 2020, hundreds of people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. When the protesters attempted to erect tents in front of the local administration police started to break up the protest, detaining at least 25 people, including the coordinator of the local Navalny HQ, injuring some in the process. [size=hundreds]",0,1618497086,RUS,,,,,
7247606,643,RUS5152,5152,10 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,RFE/RL,International,"On 10 October 2020, about 50 people took part in a protest in Irkutsk against political persecution and repression, including the poisoning of Alexey Navalny, and the murders of Anna Politkovskaya and Boris Nemtsov. [size=about 50]",0,1618497101,RUS,,,,,
7247545,643,RUS5150,5150,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 9 October 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. [size=no report]",0,1618497157,RUS,,,,,
7247547,643,RUS5151,5151,09 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),,6,,,0,60,Europe,Russia,Novosibirsk,Novosibirsk,,Novosibirsk,55.0415,82.9346,1,MBK Media,National,"On 9 October 2020, people took part in a series of one-person protests in Novosibirsk against the results of the September 13 regional elections, alleging widespread fraud perpetuated by the authorities. [size=no report]",0,1618497157,RUS,,,,,
7987473,643,RUS5162,5162,09 October 2020,2020,1,Protests,Protest with intervention,Protesters (Russia),OR: The Other Russia,6,Police Forces of Russia (2000-),,1,16,Europe,Russia,Saint Petersburg,Tsentralnyy,,St. Petersburg - Tsentralny,59.9324,30.3654,1,MBK Media,National,"On 9 October 2020, police detained 3 Other Russia members taking part in a protest against Turkish participation in the conflict in Nagorno-Karabakh in front of Turkey's diplomatic mission in St. Petersburg-Tsentralny. [size=no report]",0,1620775296,RUS,,,,,
7247474,643,RUS5149,5149,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LF: Left Front; OR: The Other Russia; ZNS: For New Socialism,6,,,0,60,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,Caucasian Knot,National,"On 8 October 2020, about 10 people, including members of LF, Other Russia, and ZNS, staged a protest in Volgograd against the transfer of the region into the Moscow time zone. [size=about 10]",0,1618497200,RUS,,,,,
7247552,643,RUS5148,5148,08 October 2020,2020,1,Protests,Peaceful protest,Protesters (Russia),LDPR: Liberal Democratic Party of Russia,6,,,0,60,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,MBK Media,National,"On 8 October 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk in support of the jailed LDPR governor of Khabarovsk Krai Sergei Furgal. [size=no report]",0,1618497213,RUS,,,,,
